team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
West Ham United LFC,50.0,24.0,37.0,8.0,Carry,1.0,Alisha Lehmann,Reading WFC,48.0,24.0,48.0,24.0,Pressure,1.0,Natasha Harding,West Ham United LFC,37.0,8.0,37.0,8.0,Dispossessed,0.0,Alisha Lehmann,Reading WFC,38.0,9.0,38.0,9.0,Duel,1.0,Natasha Harding,Reading WFC,38.0,9.0,34.0,5.0,Carry,1.0,Natasha Harding,West Ham United LFC,33.0,4.0,33.0,4.0,Foul Committed,0.0,Alisha Lehmann,Reading WFC,34.0,5.0,34.0,5.0,Foul Won,1.0,Natasha Harding,Reading WFC,40.0,5.0,106.0,21.0,Pass,1.0,Josanne Potter,Reading WFC,106.0,21.0,106.0,21.0,Ball Receipt*,1.0,Brooke Chaplen,Reading WFC,106.0,21.0,110.0,25.0,Carry,1.0,Brooke Chaplen,Reading WFC,110.0,25.0,118.0,36.2,Shot,0.0,Brooke Chaplen,19719,baef73d7-d04c-4e88-8f48-a6dd9c69ed7e,0.18603286
Yeovil Town LFC,113.0,38.0,113.0,38.0,Clearance,1.0,Hannah Short,Manchester City WFC,84.0,52.0,84.0,52.0,Ball Recovery,1.0,Georgia Stanway,Manchester City WFC,84.0,52.0,94.0,65.0,Carry,1.0,Georgia Stanway,Manchester City WFC,94.0,65.0,95.0,62.0,Pass,0.0,Georgia Stanway,Manchester City WFC,108.0,37.0,108.0,37.0,Ball Receipt*,0.0,Nikita Parris,Yeovil Town LFC,94.0,61.0,94.0,61.0,Block,0.0,Georgia Evans,Yeovil Town LFC,117.0,54.0,117.0,54.0,Pressure,1.0,Megan Walsh,Manchester City WFC,120.0,80.0,114.0,43.0,Pass,1.0,Caroline Weir,Manchester City WFC,114.0,43.0,114.0,43.0,Ball Receipt*,1.0,Gemma Bonner,Yeovil Town LFC,113.3,40.8,113.3,40.8,Duel,0.0,Ellie Mason,Manchester City WFC,113.4,40.9,119.0,40.1,Shot,0.0,Gemma Bonner,19818,bb20ac94-36d0-4d67-8899-10274d51aac7,0.10836467
Bristol City WFC,87.0,62.0,71.0,64.0,Pass,0.0,Ella Rutherford,Bristol City WFC,69.0,65.0,69.0,65.0,Ball Receipt*,0.0,Lucy Hope,Yeovil Town LFC,72.0,65.0,72.0,65.0,Block,1.0,Amy Goddard,Yeovil Town LFC,74.0,62.0,74.0,62.0,Ball Recovery,1.0,Olivia Fergusson,Yeovil Town LFC,74.0,62.0,74.0,52.0,Carry,1.0,Olivia Fergusson,Bristol City WFC,74.0,58.0,74.0,58.0,Pressure,1.0,Juliette Kemppi,Yeovil Town LFC,74.0,52.0,83.0,47.0,Pass,1.0,Olivia Fergusson,Yeovil Town LFC,83.0,47.0,83.0,47.0,Ball Receipt*,1.0,Amber Gaylor,Yeovil Town LFC,83.0,47.0,81.0,42.0,Carry,1.0,Amber Gaylor,Bristol City WFC,81.0,42.0,81.0,42.0,Pressure,1.0,Julie Biesmans,Yeovil Town LFC,81.0,42.0,119.0,43.8,Shot,0.0,Amber Gaylor,19742,bb2d8bfb-3689-459d-bed0-fb78d3069690,0.006415829
Chelsea FCW,114.0,7.0,113.0,13.0,Pass,1.0,Bethany England,Liverpool WFC,114.0,11.0,114.0,11.0,Pressure,1.0,Jessica Anne Clarke,Chelsea FCW,113.0,13.0,113.0,13.0,Ball Receipt*,1.0,Francesca Kirby,Chelsea FCW,113.0,13.0,115.0,21.0,Carry,1.0,Francesca Kirby,Chelsea FCW,115.0,21.0,107.0,38.0,Pass,1.0,Francesca Kirby,Chelsea FCW,107.0,38.0,107.0,38.0,Ball Receipt*,1.0,Erin Cuthbert,Chelsea FCW,107.0,38.0,107.0,38.0,Carry,1.0,Erin Cuthbert,Chelsea FCW,107.0,38.0,100.0,44.0,Pass,1.0,Erin Cuthbert,Chelsea FCW,100.0,44.0,100.0,44.0,Ball Receipt*,1.0,Drew Spence,Chelsea FCW,100.0,44.0,100.0,44.0,Carry,1.0,Drew Spence,Chelsea FCW,100.0,44.0,119.0,38.0,Shot,0.0,Drew Spence,19748,bb564264-d5b7-404e-9478-b97c96e2eaeb,0.046004593
Bristol City WFC,79.0,76.0,100.0,77.0,Pass,1.0,Lucy Hope,Yeovil Town LFC,77.0,75.0,77.0,75.0,Pressure,1.0,Amber Gaylor,Bristol City WFC,100.0,77.0,100.0,77.0,Ball Receipt*,1.0,Juliette Kemppi,Bristol City WFC,100.0,77.0,104.0,69.0,Carry,1.0,Juliette Kemppi,Bristol City WFC,104.0,69.0,100.0,36.0,Pass,1.0,Juliette Kemppi,Yeovil Town LFC,95.0,40.0,95.0,40.0,Pressure,1.0,Anne-Marie Heatherson,Bristol City WFC,100.0,36.0,100.0,36.0,Ball Receipt*,1.0,Poppy Pattinson,Bristol City WFC,100.0,36.0,102.0,38.0,Carry,1.0,Poppy Pattinson,Yeovil Town LFC,101.0,37.0,101.0,37.0,Foul Committed,0.0,Amy Goddard,Bristol City WFC,102.0,38.0,102.0,38.0,Foul Won,1.0,Ella Rutherford,Bristol City WFC,102.0,35.0,120.0,44.8,Shot,0.0,Julie Biesmans,19742,bb74f177-477a-4b77-a834-4c9da8aaf495,0.12750085
West Ham United LFC,64.0,34.0,64.0,34.0,Carry,1.0,Jane Ross,West Ham United LFC,64.0,34.0,64.0,34.0,Dispossessed,0.0,Jane Ross,Yeovil Town LFC,65.0,35.0,65.0,35.0,Duel,1.0,Bonnie Horwood,Yeovil Town LFC,62.0,35.0,62.0,35.0,Ball Recovery,1.0,Nicola Cousins,Yeovil Town LFC,62.0,35.0,66.0,37.0,Carry,1.0,Nicola Cousins,West Ham United LFC,64.0,35.0,64.0,35.0,Pressure,1.0,Brianna Visalli,West Ham United LFC,65.0,36.0,65.0,36.0,Foul Committed,0.0,Brianna Visalli,Yeovil Town LFC,66.0,37.0,66.0,37.0,Foul Won,1.0,Nicola Cousins,Yeovil Town LFC,68.0,38.0,113.0,43.0,Pass,1.0,Hannah Short,Yeovil Town LFC,113.0,43.0,113.0,43.0,Ball Receipt*,1.0,Ellie Mason,Yeovil Town LFC,113.0,43.0,120.0,37.2,Shot,0.0,Ellie Mason,19731,bb7ff391-a782-48a9-9a88-a4a41d1c4b4d,0.32847133
Arsenal WFC,104.0,29.0,103.0,30.0,Carry,1.0,Vivianne Miedema,Birmingham City WFC,105.0,29.0,105.0,29.0,Pressure,1.0,Aoife Mannion,Birmingham City WFC,102.0,29.0,102.0,29.0,Dribbled Past,0.0,Meaghan Sargeant,Arsenal WFC,103.0,30.0,103.0,30.0,Dribble,1.0,Vivianne Miedema,Arsenal WFC,103.0,30.0,118.0,28.0,Carry,1.0,Vivianne Miedema,Arsenal WFC,118.0,28.0,118.0,31.0,Pass,0.0,Vivianne Miedema,Arsenal WFC,113.0,41.0,113.0,41.0,Ball Receipt*,0.0,Danielle van de Donk,Birmingham City WFC,117.0,30.0,117.0,30.0,Goal Keeper,1.0,Ann-Katrin Berger,Arsenal WFC,120.0,1.0,112.0,45.0,Pass,1.0,Jordan Nobbs,Arsenal WFC,112.0,45.0,112.0,45.0,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,112.0,45.0,117.0,37.0,Shot,0.0,Vivianne Miedema,19749,bbb1ffaa-8a31-4174-9794-5695fa277a7c,0.07925141
Reading WFC,107.0,67.0,107.0,67.0,Ball Receipt*,1.0,Mayumi Pacheco,Reading WFC,107.0,67.0,98.0,63.0,Pass,1.0,Mayumi Pacheco,Reading WFC,98.0,63.0,98.0,63.0,Ball Receipt*,1.0,Rachel Furness,Reading WFC,98.0,63.0,98.0,64.0,Carry,1.0,Rachel Furness,Chelsea FCW,96.0,59.0,96.0,59.0,Pressure,1.0,So-Yun Ji,Reading WFC,98.0,64.0,106.0,42.0,Pass,1.0,Rachel Furness,Reading WFC,106.0,42.0,106.0,42.0,Ball Receipt*,1.0,Rebecca Jane,Reading WFC,106.0,42.0,106.0,42.0,Carry,1.0,Rebecca Jane,Reading WFC,106.0,42.0,112.0,46.0,Pass,1.0,Rebecca Jane,Reading WFC,112.0,46.0,112.0,46.0,Ball Receipt*,1.0,Molly Bartrip,Reading WFC,112.0,46.0,119.0,36.4,Shot,0.0,Molly Bartrip,19772,bbdd04dc-faff-490e-a180-59d39c31f538,0.16401367
Brighton & Hove Albion WFC,56.0,11.0,76.0,2.0,Carry,1.0,Kayleigh Green,West Ham United LFC,54.0,11.0,54.0,11.0,Pressure,1.0,Brooke Hendrix,Brighton & Hove Albion WFC,76.0,2.0,73.0,2.0,Pass,0.0,Kayleigh Green,Brighton & Hove Albion WFC,70.0,10.0,70.0,10.0,Ball Receipt*,0.0,Laura Rafferty,West Ham United LFC,74.0,3.0,74.0,3.0,Block,0.0,Brooke Hendrix,Brighton & Hove Albion WFC,78.0,1.0,78.0,1.0,Pressure,1.0,Kayleigh Green,West Ham United LFC,82.0,2.0,95.0,22.0,Pass,1.0,Brooke Hendrix,West Ham United LFC,95.0,22.0,95.0,22.0,Ball Receipt*,1.0,Jane Ross,West Ham United LFC,95.0,22.0,99.0,29.0,Carry,1.0,Jane Ross,Brighton & Hove Albion WFC,96.0,21.0,96.0,21.0,Pressure,1.0,Kirsty Barton,West Ham United LFC,99.0,29.0,119.0,46.5,Shot,0.0,Jane Ross,19769,bbe3208c-e187-4e30-a6aa-308477452016,0.034523383
Liverpool WFC,55.0,78.0,58.0,78.0,Carry,1.0,Satara Murray,Liverpool WFC,58.0,78.0,55.0,67.0,Pass,1.0,Satara Murray,Liverpool WFC,55.0,67.0,55.0,67.0,Ball Receipt*,1.0,Laura Coombs,Liverpool WFC,55.0,67.0,73.0,67.0,Pass,1.0,Laura Coombs,Liverpool WFC,73.0,67.0,73.0,67.0,Ball Receipt*,1.0,Yana Daniëls,Liverpool WFC,73.0,67.0,82.0,67.0,Carry,1.0,Yana Daniëls,Liverpool WFC,82.0,67.0,83.0,53.0,Pass,1.0,Yana Daniëls,Brighton & Hove Albion WFC,90.0,55.0,90.0,55.0,Pressure,1.0,Victoria Williams,Liverpool WFC,83.0,53.0,83.0,53.0,Ball Receipt*,1.0,Laura Coombs,Liverpool WFC,83.0,53.0,87.0,54.0,Carry,1.0,Laura Coombs,Liverpool WFC,87.0,54.0,89.0,56.0,Shot,0.0,Laura Coombs,19780,bc092aa7-45dd-4887-b829-35cf95b05d92,0.0073021906
Birmingham City WFC,107.0,5.0,107.0,5.0,Ball Receipt*,1.0,Charlie Wellings,Birmingham City WFC,107.0,5.0,103.0,7.0,Carry,1.0,Charlie Wellings,Birmingham City WFC,103.0,7.0,92.0,28.0,Pass,1.0,Charlie Wellings,Birmingham City WFC,92.0,28.0,92.0,28.0,Ball Receipt*,1.0,Hayley Ladd,Birmingham City WFC,92.0,28.0,91.0,34.0,Carry,1.0,Hayley Ladd,Birmingham City WFC,91.0,34.0,87.0,59.0,Pass,1.0,Hayley Ladd,Birmingham City WFC,87.0,59.0,87.0,59.0,Ball Receipt*,1.0,Charlie Wellings,Birmingham City WFC,87.0,59.0,98.0,62.0,Carry,1.0,Charlie Wellings,Birmingham City WFC,98.0,62.0,111.0,43.0,Pass,1.0,Charlie Wellings,Birmingham City WFC,111.0,43.0,111.0,43.0,Ball Receipt*,1.0,Ellen White,Birmingham City WFC,108.5,39.4,118.9,38.6,Shot,0.0,Ellen White,19822,bc201561-d294-46de-b826-36cf2d9dddc8,0.07377937
Everton LFC,90.0,57.0,90.0,56.0,Carry,1.0,Inessa Kaagman,Everton LFC,90.0,56.0,100.0,56.0,Pass,0.0,Inessa Kaagman,Everton LFC,101.0,58.0,101.0,58.0,Ball Receipt*,0.0,Dominique Bruinenberg,Reading WFC,101.0,57.0,101.0,57.0,Interception,1.0,Rachel Furness,Reading WFC,101.0,57.0,117.0,58.0,Carry,1.0,Rachel Furness,Reading WFC,117.0,58.0,115.0,56.0,Pass,0.0,Rachel Furness,Everton LFC,114.0,55.0,114.0,55.0,Block,0.0,Georgia Brougham,Reading WFC,120.0,80.0,114.0,35.0,Pass,1.0,Fara Williams,Everton LFC,118.0,38.0,119.0,40.0,Goal Keeper,1.0,Kirstie Levell,Reading WFC,114.0,35.0,114.0,35.0,Ball Receipt*,1.0,Rachel Furness,Reading WFC,113.0,34.0,119.0,42.0,Shot,0.0,Rachel Furness,19767,bc2229c8-59d0-4cb4-80d7-f7aaf10b6727,0.117037505
Birmingham City WFC,118.0,61.0,118.0,61.0,Carry,1.0,Hannah Hampton,Birmingham City WFC,118.0,61.0,77.0,65.0,Pass,0.0,Hannah Hampton,Liverpool WFC,78.0,66.0,99.0,60.0,Pass,0.0,Niamh Fahey,Birmingham City WFC,98.0,59.0,98.0,59.0,Ball Recovery,1.0,Aoife Mannion,Birmingham City WFC,98.0,59.0,99.0,56.0,Carry,1.0,Aoife Mannion,Birmingham City WFC,99.0,56.0,94.0,57.0,Pass,0.0,Aoife Mannion,Birmingham City WFC,90.0,58.0,90.0,58.0,Ball Receipt*,0.0,Hayley Ladd,Liverpool WFC,95.0,58.0,95.0,58.0,Block,0.0,Christie Murray,Liverpool WFC,98.0,61.0,98.0,61.0,Ball Recovery,1.0,Courtney Sweetman-Kirk,Liverpool WFC,98.0,61.0,99.0,60.0,Carry,1.0,Courtney Sweetman-Kirk,Liverpool WFC,99.0,60.0,120.0,45.2,Shot,0.0,Courtney Sweetman-Kirk,19765,bc2c3982-8d26-453a-9c85-61d2bcc57c2b,0.011400596
Yeovil Town LFC,112.0,18.0,112.0,18.0,Block,0.0,Amy Goddard,Brighton & Hove Albion WFC,120.0,1.0,115.0,45.0,Pass,0.0,Danielle Buet,Brighton & Hove Albion WFC,115.0,45.0,115.0,45.0,Ball Receipt*,0.0,Laura Rafferty,Yeovil Town LFC,114.0,44.0,114.0,44.0,Clearance,1.0,Amber Gaylor,Yeovil Town LFC,109.0,46.0,109.0,46.0,Duel,0.0,Nicola Cousins,Brighton & Hove Albion WFC,110.0,47.0,114.0,48.0,Pass,1.0,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,114.0,48.0,114.0,48.0,Ball Receipt*,1.0,Laura Rafferty,Brighton & Hove Albion WFC,114.0,48.0,114.0,48.0,Carry,1.0,Laura Rafferty,Brighton & Hove Albion WFC,114.0,48.0,115.0,43.0,Pass,1.0,Laura Rafferty,Brighton & Hove Albion WFC,115.0,43.0,115.0,43.0,Ball Receipt*,1.0,Victoria Williams,Brighton & Hove Albion WFC,115.0,43.0,120.0,43.2,Shot,1.0,Victoria Williams,19745,bc36e545-0f3b-4023-ad75-e377ebf78316,0.48160183
Everton LFC,50.0,71.0,50.0,71.0,Ball Receipt*,1.0,Megan Finnigan,Everton LFC,50.0,71.0,48.0,72.0,Carry,1.0,Megan Finnigan,Yeovil Town LFC,57.0,69.0,57.0,69.0,Pressure,1.0,Olivia Fergusson,Everton LFC,48.0,72.0,74.0,76.0,Pass,1.0,Megan Finnigan,Everton LFC,74.0,76.0,74.0,76.0,Ball Receipt*,1.0,Faye Bryson,Everton LFC,74.0,76.0,86.0,66.0,Carry,1.0,Faye Bryson,Yeovil Town LFC,70.0,76.0,70.0,76.0,Pressure,1.0,Olivia Fergusson,Everton LFC,86.0,66.0,98.0,48.0,Pass,1.0,Faye Bryson,Everton LFC,98.0,48.0,98.0,48.0,Ball Receipt*,1.0,Chantelle Boye-Hlorkah,Everton LFC,98.0,48.0,106.0,53.0,Carry,1.0,Chantelle Boye-Hlorkah,Everton LFC,106.0,53.0,120.0,34.8,Shot,0.0,Chantelle Boye-Hlorkah,19750,bc447c22-d8d7-4bd3-ac79-68a5746b80b4,0.04042013
Manchester City WFC,87.0,5.0,89.0,15.0,Pass,1.0,Abbie McManus,Manchester City WFC,89.0,15.0,89.0,15.0,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,89.0,15.0,86.0,22.0,Carry,1.0,Janine Elizabeth Beckie,Yeovil Town LFC,93.0,17.0,93.0,17.0,Pressure,1.0,Hannah Short,Manchester City WFC,86.0,22.0,83.0,33.0,Pass,1.0,Janine Elizabeth Beckie,Manchester City WFC,83.0,33.0,83.0,33.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,83.0,33.0,83.0,33.0,Carry,1.0,Jill Scott,Manchester City WFC,83.0,33.0,88.0,25.0,Pass,1.0,Jill Scott,Manchester City WFC,88.0,25.0,88.0,25.0,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,88.0,25.0,91.0,32.0,Carry,1.0,Janine Elizabeth Beckie,Manchester City WFC,91.0,32.0,120.0,42.4,Shot,0.0,Janine Elizabeth Beckie,19764,bc451b5e-20fc-4be6-b0ed-8d501937a93e,0.022608295
Liverpool WFC,45.0,15.0,77.0,13.0,Pass,0.0,Jasmine Matthews,Liverpool WFC,73.0,12.0,73.0,12.0,Ball Receipt*,0.0,Christie Murray,Arsenal WFC,76.0,12.0,62.0,2.0,Pass,0.0,Lisa Evans,Arsenal WFC,62.0,2.0,62.0,2.0,Ball Receipt*,0.0,Bethany Mead,Liverpool WFC,63.0,3.0,63.0,3.0,Interception,1.0,Leigh-Anne Robe,Liverpool WFC,73.0,12.0,73.0,12.0,Ball Recovery,1.0,Niamh Charles,Liverpool WFC,73.0,12.0,85.0,22.0,Carry,1.0,Niamh Charles,Liverpool WFC,85.0,22.0,90.0,38.0,Pass,1.0,Niamh Charles,Liverpool WFC,90.0,38.0,90.0,38.0,Ball Receipt*,1.0,Christie Murray,Liverpool WFC,90.0,38.0,90.0,39.0,Carry,1.0,Christie Murray,Liverpool WFC,90.0,39.0,119.0,33.7,Shot,0.0,Christie Murray,19717,bc4d1be8-3bd2-4c3a-a610-d412a914a35b,0.023964839
Arsenal WFC,53.0,44.0,53.0,44.0,Ball Recovery,1.0,Lisa Evans,Arsenal WFC,53.0,44.0,41.0,44.0,Carry,1.0,Lisa Evans,Reading WFC,40.0,43.0,40.0,43.0,Dribbled Past,0.0,Gemma Suzanne Davison,Arsenal WFC,41.0,44.0,41.0,44.0,Dribble,1.0,Lisa Evans,Arsenal WFC,41.0,44.0,54.0,43.0,Carry,1.0,Lisa Evans,Arsenal WFC,54.0,43.0,69.0,39.0,Pass,1.0,Lisa Evans,Arsenal WFC,69.0,39.0,69.0,39.0,Ball Receipt*,1.0,Jordan Nobbs,Arsenal WFC,69.0,39.0,72.0,38.0,Carry,1.0,Jordan Nobbs,Arsenal WFC,72.0,38.0,103.0,36.0,Pass,1.0,Jordan Nobbs,Arsenal WFC,103.0,36.0,103.0,36.0,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,103.0,36.0,107.0,43.0,Shot,0.0,Vivianne Miedema,19741,bc53f289-abc7-4a40-ad87-40a3603770af,0.3278349
Chelsea FCW,55.0,7.0,55.0,7.0,Carry,1.0,Maria Thorisdottir,Chelsea FCW,55.0,7.0,55.0,7.0,Dribble,0.0,Maria Thorisdottir,Arsenal WFC,54.0,6.0,54.0,6.0,Duel,0.0,Jordan Nobbs,Arsenal WFC,51.0,16.0,51.0,16.0,Pressure,1.0,Jordan Nobbs,Chelsea FCW,49.0,19.0,64.0,31.0,Pass,1.0,Maria Thorisdottir,Chelsea FCW,64.0,31.0,64.0,31.0,Ball Receipt*,1.0,Drew Spence,Chelsea FCW,64.0,31.0,64.0,30.0,Carry,1.0,Drew Spence,Chelsea FCW,64.0,30.0,115.0,12.0,Pass,1.0,Drew Spence,Chelsea FCW,115.0,12.0,115.0,12.0,Ball Receipt*,1.0,Francesca Kirby,Chelsea FCW,115.0,12.0,111.0,25.0,Carry,1.0,Francesca Kirby,Chelsea FCW,111.0,25.0,120.0,38.0,Shot,0.0,Francesca Kirby,19736,bc94387b-5f54-4af0-9a51-9aec280a3182,0.050705306
Chelsea FCW,72.0,4.0,98.0,27.0,Pass,1.0,Magdalena Lilly Eriksson,Chelsea FCW,98.0,27.0,98.0,27.0,Ball Receipt*,1.0,Bethany England,Chelsea FCW,98.0,27.0,98.0,27.0,Carry,1.0,Bethany England,Chelsea FCW,98.0,27.0,96.0,45.0,Pass,1.0,Bethany England,Everton LFC,100.0,24.0,100.0,24.0,Pressure,1.0,Georgia Brougham,Chelsea FCW,96.0,45.0,96.0,45.0,Ball Receipt*,1.0,Erin Cuthbert,Chelsea FCW,96.0,45.0,95.0,47.0,Carry,1.0,Erin Cuthbert,Chelsea FCW,95.0,47.0,106.0,31.0,Pass,1.0,Erin Cuthbert,Chelsea FCW,106.0,31.0,106.0,31.0,Ball Receipt*,1.0,Bethany England,Chelsea FCW,106.0,31.0,112.0,30.0,Carry,1.0,Bethany England,Chelsea FCW,112.0,30.0,119.0,44.0,Shot,1.0,Bethany England,19783,bcaa8ad5-0d82-4831-a3c7-dff0b05e7b44,0.19454874
Everton LFC,97.0,19.0,97.0,19.0,Ball Receipt*,1.0,Claudia Walker,Everton LFC,97.0,19.0,95.0,20.0,Carry,1.0,Claudia Walker,West Ham United LFC,96.0,19.0,96.0,19.0,Pressure,1.0,Kate Longhurst,Everton LFC,95.0,20.0,89.0,32.0,Pass,1.0,Claudia Walker,Everton LFC,89.0,32.0,89.0,32.0,Ball Receipt*,1.0,Angharad James,Everton LFC,89.0,32.0,89.0,32.0,Carry,1.0,Angharad James,West Ham United LFC,88.0,31.0,88.0,31.0,Pressure,1.0,Brianna Visalli,Everton LFC,89.0,32.0,84.0,58.0,Pass,1.0,Angharad James,Everton LFC,84.0,58.0,84.0,58.0,Ball Receipt*,1.0,Megan Finnigan,Everton LFC,84.0,58.0,92.0,58.0,Carry,1.0,Megan Finnigan,Everton LFC,92.0,58.0,120.0,37.4,Shot,0.0,Megan Finnigan,19746,bccd43f4-992f-4900-a0da-b7ae0b56c097,0.0070740264
Arsenal WFC,99.0,53.0,99.0,53.0,Ball Receipt*,0.0,Vivianne Miedema,Liverpool WFC,98.0,49.0,98.0,49.0,Ball Recovery,1.0,Jasmine Matthews,Liverpool WFC,98.0,49.0,85.0,48.0,Carry,1.0,Jasmine Matthews,Liverpool WFC,85.0,48.0,82.0,36.0,Pass,1.0,Jasmine Matthews,Liverpool WFC,82.0,36.0,82.0,36.0,Ball Receipt*,1.0,Laura Coombs,Liverpool WFC,82.0,36.0,79.0,36.0,Carry,1.0,Laura Coombs,Liverpool WFC,79.0,36.0,79.0,36.0,Dribble,0.0,Laura Coombs,Arsenal WFC,80.0,37.0,80.0,37.0,Duel,1.0,Jordan Nobbs,Arsenal WFC,83.0,26.0,83.0,26.0,Ball Recovery,1.0,Katie McCabe,Arsenal WFC,83.0,26.0,97.0,28.0,Carry,1.0,Katie McCabe,Arsenal WFC,97.0,28.0,105.0,30.0,Shot,0.0,Katie McCabe,19717,bcd2c8d9-1ed0-4bc7-8180-aeae1d05a989,0.03178352
Brighton & Hove Albion WFC,61.0,60.0,103.0,40.0,Pass,0.0,Victoria Williams,Manchester City WFC,102.0,39.0,102.0,39.0,Ball Recovery,1.0,Ellie Roebuck,Manchester City WFC,102.0,39.0,102.0,39.0,Carry,1.0,Ellie Roebuck,Manchester City WFC,102.0,39.0,94.0,51.0,Pass,1.0,Ellie Roebuck,Brighton & Hove Albion WFC,92.0,57.0,92.0,57.0,Pressure,1.0,Ellie Brazil,Manchester City WFC,94.0,51.0,94.0,51.0,Ball Receipt*,1.0,Jennifer Patricia Beattie,Manchester City WFC,94.0,51.0,95.0,51.0,Carry,1.0,Jennifer Patricia Beattie,Manchester City WFC,95.0,51.0,102.0,49.0,Pass,0.0,Jennifer Patricia Beattie,Brighton & Hove Albion WFC,103.0,50.0,103.0,50.0,Ball Recovery,1.0,Ellie Brazil,Brighton & Hove Albion WFC,103.0,50.0,104.0,51.0,Carry,1.0,Ellie Brazil,Brighton & Hove Albion WFC,104.0,51.0,113.0,40.5,Shot,0.0,Ellie Brazil,19739,bce02891-ad79-4557-82c2-7d10bb8e1fc0,0.16446021
Brighton & Hove Albion WFC,102.0,70.0,93.0,62.0,Pass,1.0,Chloe Peplow,West Ham United LFC,102.0,66.0,102.0,66.0,Pressure,1.0,Julia Simic,Brighton & Hove Albion WFC,93.0,62.0,93.0,62.0,Ball Receipt*,1.0,Kayleigh Green,Brighton & Hove Albion WFC,93.0,62.0,92.0,58.0,Carry,1.0,Kayleigh Green,Brighton & Hove Albion WFC,92.0,58.0,81.0,53.0,Pass,1.0,Kayleigh Green,Brighton & Hove Albion WFC,81.0,53.0,81.0,53.0,Ball Receipt*,1.0,Danielle Buet,Brighton & Hove Albion WFC,81.0,53.0,81.0,53.0,Carry,1.0,Danielle Buet,Brighton & Hove Albion WFC,81.0,53.0,110.0,30.0,Pass,1.0,Danielle Buet,West Ham United LFC,83.0,51.0,83.0,51.0,Pressure,1.0,Vyan Sampson,Brighton & Hove Albion WFC,110.0,30.0,110.0,30.0,Ball Receipt*,1.0,Sophie Perry-Campbell,Brighton & Hove Albion WFC,110.0,30.0,119.0,34.4,Shot,0.0,Sophie Perry-Campbell,19769,bd0a2b30-7188-445b-8277-6d3cef09703e,0.10819774
Brighton & Hove Albion WFC,46.0,13.0,66.0,35.0,Carry,1.0,Aileen Whelan,Brighton & Hove Albion WFC,66.0,35.0,80.0,65.0,Pass,1.0,Aileen Whelan,Brighton & Hove Albion WFC,80.0,65.0,80.0,65.0,Ball Receipt*,1.0,Ellie Brazil,Brighton & Hove Albion WFC,80.0,65.0,106.0,64.0,Carry,1.0,Ellie Brazil,Yeovil Town LFC,92.0,56.0,92.0,56.0,Pressure,1.0,Megan Alexander,Brighton & Hove Albion WFC,106.0,64.0,107.0,63.0,Pass,0.0,Ellie Brazil,Yeovil Town LFC,106.0,62.0,106.0,62.0,Block,0.0,Megan Alexander,Brighton & Hove Albion WFC,120.0,80.0,106.0,41.0,Pass,1.0,Danielle Buet,Brighton & Hove Albion WFC,106.0,41.0,106.0,41.0,Ball Receipt*,1.0,Jodie Brett,Brighton & Hove Albion WFC,106.0,41.0,106.0,41.0,Carry,1.0,Jodie Brett,Brighton & Hove Albion WFC,106.0,41.0,119.0,46.5,Shot,0.0,Jodie Brett,19745,bd31af84-d0da-4695-99df-e6a3e25cb8dd,0.05084344
